ImageId,Label
18850,1.0
18851,7.0
18852,9.0
18853,3.0
18854,3.0
18855,0.0
18856,6.0
18857,6.0
18858,6.0
18859,2.0
18860,2.0
18861,9.0
18862,5.0
18863,2.0
18864,4.0
18865,6.0
18866,5.0
18867,3.0
18868,9.0
18869,8.0
18870,5.0
18871,1.0
18872,7.0
18873,5.0
18874,6.0
18875,8.0
18876,5.0
18877,9.0
18878,6.0
18879,8.0
18880,3.0
18881,0.0
18882,5.0
18883,8.0
18884,2.0
18885,8.0
18886,9.0
18887,2.0
18888,9.0
18889,6.0
18890,0.0
18891,5.0
18892,3.0
18893,6.0
18894,3.0
18895,8.0
18896,2.0
18897,0.0
18898,9.0
18899,9.0
18900,0.0
18901,3.0
18902,2.0
18903,4.0
18904,7.0
18905,8.0
18906,2.0
18907,3.0
18908,5.0
18909,5.0
18910,2.0
18911,6.0
18912,0.0
18913,9.0
18914,7.0
18915,6.0
18916,2.0
18917,1.0
18918,8.0
18919,4.0
18920,4.0
18921,7.0
18922,7.0
18923,8.0
18924,9.0
18925,6.0
18926,5.0
18927,8.0
18928,9.0
18929,7.0
18930,9.0
18931,4.0
18932,0.0
18933,3.0
18934,2.0
18935,6.0
18936,3.0
18937,7.0
18938,4.0
18939,9.0
18940,5.0
18941,4.0
18942,4.0
18943,1.0
18944,9.0
18945,2.0
18946,0.0
18947,6.0
18948,8.0
18949,3.0
18950,9.0
18951,7.0
18952,4.0
18953,7.0
18954,9.0
18955,5.0
18956,3.0
18957,8.0
18958,0.0
18959,2.0
18960,3.0
18961,4.0
18962,4.0
18963,2.0
18964,4.0
18965,8.0
18966,0.0
18967,5.0
18968,8.0
18969,1.0
18970,2.0
18971,5.0
18972,3.0
18973,1.0
18974,6.0
18975,1.0
18976,6.0
18977,1.0
18978,6.0
18979,4.0
18980,3.0
18981,9.0
18982,4.0
18983,6.0
18984,3.0
18985,1.0
18986,1.0
18987,6.0
18988,9.0
18989,3.0
18990,7.0
18991,2.0
18992,3.0
18993,5.0
18994,3.0
18995,5.0
18996,6.0
18997,0.0
18998,6.0
18999,1.0
19000,7.0
19001,2.0
19002,8.0
19003,0.0
19004,8.0
19005,3.0
19006,1.0
19007,3.0
19008,9.0
19009,2.0
19010,7.0
19011,0.0
19012,8.0
19013,0.0
19014,0.0
19015,3.0
19016,0.0
19017,6.0
19018,5.0
19019,1.0
19020,3.0
19021,6.0
19022,2.0
19023,9.0
19024,7.0
19025,5.0
19026,6.0
19027,4.0
19028,3.0
19029,6.0
19030,2.0
19031,1.0
19032,7.0
19033,3.0
19034,5.0
19035,9.0
19036,4.0
19037,3.0
19038,6.0
19039,8.0
19040,1.0
19041,1.0
19042,3.0
19043,8.0
19044,3.0
19045,4.0
19046,2.0
19047,2.0
19048,1.0
19049,1.0
19050,4.0
19051,2.0
19052,8.0
19053,1.0
19054,8.0
19055,9.0
19056,0.0
19057,8.0
19058,1.0
19059,8.0
19060,1.0
19061,9.0
19062,9.0
19063,0.0
19064,0.0
19065,4.0
19066,7.0
19067,1.0
19068,0.0
19069,8.0
19070,1.0
19071,3.0
19072,9.0
19073,9.0
19074,7.0
19075,1.0
19076,2.0
19077,9.0
19078,3.0
19079,6.0
19080,1.0
19081,8.0
19082,8.0
19083,6.0
19084,1.0
19085,9.0
19086,3.0
19087,8.0
19088,2.0
19089,5.0
19090,3.0
19091,1.0
19092,9.0
19093,0.0
19094,0.0
19095,7.0
19096,3.0
19097,5.0
19098,8.0
19099,5.0
19100,6.0
19101,3.0
19102,2.0
19103,2.0
19104,4.0
19105,4.0
19106,9.0
19107,5.0
19108,8.0
19109,8.0
19110,5.0
19111,1.0
19112,9.0
19113,6.0
19114,7.0
19115,0.0
19116,4.0
19117,4.0
19118,5.0
19119,2.0
19120,9.0
19121,2.0
19122,1.0
19123,0.0
19124,9.0
19125,7.0
19126,7.0
19127,7.0
19128,6.0
19129,0.0
19130,1.0
19131,9.0
19132,4.0
19133,0.0
19134,8.0
19135,4.0
19136,1.0
19137,3.0
19138,9.0
19139,3.0
19140,1.0
19141,0.0
19142,3.0
19143,6.0
19144,5.0
19145,7.0
19146,6.0
19147,6.0
19148,8.0
19149,1.0
19150,8.0
19151,1.0
19152,7.0
19153,3.0
19154,3.0
19155,6.0
19156,1.0
19157,2.0
19158,5.0
19159,0.0
19160,1.0
19161,2.0
19162,9.0
19163,1.0
19164,4.0
19165,1.0
19166,9.0
19167,2.0
19168,1.0
19169,7.0
19170,5.0
19171,7.0
19172,6.0
19173,3.0
19174,4.0
19175,4.0
19176,8.0
19177,7.0
19178,8.0
19179,0.0
19180,2.0
19181,1.0
19182,6.0
19183,5.0
19184,4.0
19185,0.0
19186,0.0
19187,9.0
19188,1.0
19189,7.0
19190,1.0
19191,1.0
19192,4.0
19193,8.0
19194,7.0
19195,9.0
19196,2.0
19197,9.0
19198,1.0
19199,6.0
19200,4.0
19201,1.0
19202,2.0
19203,2.0
19204,1.0
19205,1.0
19206,7.0
19207,3.0
19208,9.0
19209,4.0
19210,7.0
19211,9.0
19212,9.0
19213,0.0
19214,0.0
19215,4.0
19216,1.0
19217,1.0
19218,3.0
19219,8.0
19220,5.0
19221,0.0
19222,1.0
19223,4.0
19224,6.0
19225,6.0
19226,7.0
19227,8.0
19228,9.0
19229,7.0
19230,5.0
19231,2.0
19232,6.0
19233,1.0
19234,1.0
19235,3.0
19236,6.0
19237,8.0
19238,0.0
19239,2.0
19240,5.0
19241,7.0
19242,8.0
19243,5.0
19244,0.0
19245,4.0
19246,4.0
19247,4.0
19248,3.0
19249,1.0
19250,2.0
19251,9.0
19252,1.0
19253,3.0
19254,7.0
19255,6.0
19256,9.0
19257,1.0
19258,9.0
19259,3.0
19260,7.0
19261,1.0
19262,7.0
19263,1.0
19264,8.0
19265,3.0
19266,6.0
19267,0.0
19268,1.0
19269,5.0
19270,6.0
19271,6.0
19272,2.0
19273,3.0
19274,9.0
19275,7.0
19276,6.0
19277,6.0
19278,9.0
19279,7.0
19280,6.0
19281,6.0
19282,2.0
19283,4.0
19284,5.0
19285,8.0
19286,1.0
19287,2.0
19288,3.0
19289,7.0
19290,9.0
19291,5.0
19292,9.0
19293,4.0
19294,1.0
19295,0.0
19296,3.0
19297,1.0
19298,2.0
19299,7.0
19300,9.0
19301,0.0
19302,2.0
19303,4.0
19304,1.0
19305,8.0
19306,5.0
19307,4.0
19308,2.0
19309,0.0
19310,0.0
19311,2.0
19312,7.0
19313,0.0
19314,8.0
19315,0.0
19316,4.0
19317,6.0
19318,3.0
19319,4.0
19320,0.0
19321,6.0
19322,7.0
19323,1.0
19324,7.0
19325,3.0
19326,3.0
19327,1.0
19328,6.0
19329,3.0
19330,5.0
19331,9.0
19332,9.0
19333,1.0
19334,6.0
19335,1.0
19336,1.0
19337,4.0
19338,0.0
19339,9.0
19340,2.0
19341,7.0
19342,7.0
19343,3.0
19344,2.0
19345,8.0
19346,3.0
19347,0.0
19348,6.0
19349,6.0
19350,1.0
19351,6.0
19352,9.0
19353,9.0
19354,8.0
19355,7.0
19356,5.0
19357,5.0
19358,7.0
19359,5.0
19360,0.0
19361,9.0
19362,4.0
19363,1.0
19364,8.0
19365,8.0
19366,1.0
19367,1.0
19368,4.0
19369,7.0
19370,8.0
19371,6.0
19372,8.0
19373,2.0
19374,9.0
19375,8.0
19376,1.0
19377,5.0
19378,3.0
19379,2.0
19380,7.0
19381,5.0
19382,1.0
19383,0.0
19384,1.0
19385,0.0
19386,3.0
19387,3.0
19388,1.0
19389,5.0
19390,8.0
19391,8.0
19392,9.0
19393,3.0
19394,1.0
19395,3.0
19396,8.0
19397,6.0
19398,5.0
19399,1.0
19400,6.0
19401,9.0
19402,3.0
19403,8.0
19404,7.0
19405,9.0
19406,0.0
19407,8.0
19408,8.0
19409,4.0
19410,9.0
19411,5.0
19412,7.0
19413,8.0
19414,9.0
19415,8.0
19416,4.0
19417,4.0
19418,9.0
19419,1.0
19420,0.0
19421,9.0
19422,6.0
19423,7.0
19424,0.0
19425,6.0
19426,1.0
19427,3.0
19428,0.0
19429,6.0
19430,8.0
19431,2.0
19432,0.0
19433,1.0
19434,5.0
19435,6.0
19436,4.0
19437,8.0
19438,2.0
19439,5.0
19440,3.0
19441,3.0
19442,8.0
19443,1.0
19444,3.0
19445,3.0
19446,2.0
19447,0.0
19448,5.0
19449,2.0
19450,5.0
19451,1.0
19452,1.0
19453,8.0
19454,3.0
19455,9.0
19456,3.0
19457,4.0
19458,7.0
19459,3.0
19460,4.0
19461,7.0
19462,6.0
19463,7.0
19464,9.0
19465,7.0
19466,7.0
19467,1.0
19468,5.0
19469,9.0
19470,2.0
19471,8.0
19472,6.0
19473,7.0
19474,7.0
19475,1.0
19476,5.0
19477,4.0
19478,4.0
19479,0.0
19480,9.0
19481,7.0
19482,1.0
19483,6.0
19484,3.0
19485,0.0
19486,2.0
19487,7.0
19488,2.0
19489,7.0
19490,1.0
19491,3.0
19492,9.0
19493,4.0
19494,2.0
19495,8.0
19496,6.0
19497,8.0
19498,5.0
19499,8.0
19500,0.0
19501,5.0
19502,2.0
19503,1.0
19504,7.0
19505,3.0
19506,9.0
19507,8.0
19508,0.0
19509,9.0
19510,2.0
19511,9.0
19512,9.0
19513,6.0
19514,6.0
19515,3.0
19516,2.0
19517,6.0
19518,9.0
19519,5.0
19520,5.0
19521,4.0
19522,1.0
19523,1.0
19524,4.0
19525,6.0
19526,0.0
19527,7.0
19528,5.0
19529,8.0
19530,0.0
19531,0.0
19532,3.0
19533,9.0
19534,8.0
19535,1.0
19536,0.0
19537,9.0
19538,2.0
19539,6.0
19540,2.0
19541,0.0
19542,2.0
19543,8.0
19544,7.0
19545,0.0
19546,7.0
19547,9.0
19548,7.0
19549,5.0
19550,1.0
19551,1.0
19552,5.0
19553,7.0
19554,7.0
19555,7.0
19556,3.0
19557,4.0
19558,1.0
19559,0.0
19560,6.0
19561,9.0
19562,9.0
19563,6.0
19564,9.0
19565,1.0
19566,5.0
19567,4.0
19568,5.0
19569,8.0
19570,9.0
19571,9.0
19572,1.0
19573,1.0
19574,7.0
19575,9.0
19576,1.0
19577,7.0
19578,7.0
19579,6.0
19580,5.0
19581,8.0
19582,2.0
19583,7.0
19584,1.0
19585,3.0
19586,9.0
19587,8.0
19588,5.0
19589,2.0
19590,7.0
19591,1.0
19592,4.0
19593,0.0
19594,8.0
19595,5.0
19596,8.0
19597,5.0
19598,1.0
19599,3.0
19600,4.0
19601,5.0
19602,5.0
19603,2.0
19604,1.0
19605,3.0
19606,5.0
19607,2.0
19608,2.0
19609,9.0
19610,4.0
19611,4.0
19612,9.0
19613,5.0
19614,9.0
19615,1.0
19616,3.0
19617,2.0
19618,9.0
19619,6.0
19620,2.0
19621,2.0
19622,0.0
19623,7.0
19624,5.0
19625,7.0
19626,3.0
19627,2.0
19628,9.0
19629,4.0
19630,6.0
19631,2.0
19632,9.0
19633,2.0
19634,2.0
19635,8.0
19636,1.0
19637,0.0
19638,0.0
19639,9.0
19640,0.0
19641,6.0
19642,2.0
19643,4.0
19644,1.0
19645,0.0
19646,4.0
19647,3.0
19648,1.0
19649,1.0
19650,4.0
19651,9.0
19652,0.0
19653,8.0
19654,2.0
19655,9.0
19656,5.0
19657,0.0
19658,2.0
19659,3.0
19660,0.0
19661,7.0
19662,2.0
19663,2.0
19664,2.0
19665,0.0
19666,1.0
19667,1.0
19668,1.0
19669,7.0
19670,6.0
19671,1.0
19672,7.0
19673,7.0
19674,8.0
19675,0.0
19676,5.0
19677,0.0
19678,9.0
19679,1.0
19680,0.0
19681,2.0
19682,3.0
19683,4.0
19684,9.0
19685,9.0
19686,2.0
19687,6.0
19688,5.0
19689,0.0
19690,5.0
19691,3.0
19692,7.0
19693,3.0
19694,3.0
19695,4.0
19696,4.0
19697,7.0
19698,8.0
19699,1.0
19700,9.0
19701,3.0
19702,4.0
19703,5.0
19704,2.0
19705,7.0
19706,4.0
19707,3.0
19708,5.0
19709,7.0
19710,4.0
19711,1.0
19712,8.0
19713,4.0
19714,3.0
19715,7.0
19716,6.0
19717,2.0
19718,3.0
19719,0.0
19720,7.0
19721,1.0
19722,4.0
19723,3.0
19724,9.0
19725,9.0
19726,1.0
19727,7.0
19728,5.0
19729,6.0
19730,8.0
19731,4.0
19732,1.0
19733,1.0
19734,5.0
19735,2.0
19736,2.0
19737,2.0
19738,8.0
19739,4.0
19740,0.0
19741,7.0
19742,6.0
19743,4.0
19744,3.0
19745,2.0
19746,3.0
19747,1.0
19748,7.0
19749,6.0
19750,7.0
19751,6.0
19752,8.0
19753,9.0
19754,0.0
19755,7.0
19756,3.0
19757,6.0
19758,9.0
19759,6.0
19760,9.0
19761,4.0
19762,6.0
19763,9.0
19764,5.0
19765,9.0
19766,7.0
19767,1.0
19768,5.0
19769,9.0
19770,3.0
19771,2.0
19772,7.0
19773,6.0
19774,7.0
19775,8.0
19776,1.0
19777,6.0
19778,1.0
19779,8.0
19780,9.0
19781,7.0
19782,7.0
19783,1.0
19784,6.0
19785,0.0
19786,5.0
19787,8.0
19788,5.0
19789,7.0
19790,1.0
19791,4.0
19792,7.0
19793,2.0
19794,1.0
19795,7.0
19796,6.0
19797,6.0
19798,2.0
19799,4.0
19800,2.0
19801,3.0
19802,5.0
19803,5.0
19804,2.0
19805,9.0
19806,0.0
19807,2.0
19808,8.0
19809,3.0
19810,7.0
19811,8.0
19812,2.0
19813,0.0
19814,7.0
19815,2.0
19816,7.0
19817,2.0
19818,9.0
19819,1.0
19820,2.0
19821,0.0
19822,2.0
19823,9.0
19824,3.0
19825,0.0
19826,6.0
19827,2.0
19828,8.0
19829,0.0
19830,3.0
19831,7.0
19832,4.0
19833,1.0
19834,4.0
19835,0.0
19836,3.0
19837,1.0
19838,4.0
19839,5.0
19840,7.0
19841,9.0
19842,3.0
19843,1.0
19844,9.0
19845,5.0
19846,0.0
19847,4.0
19848,7.0
19849,2.0
19850,2.0
19851,1.0
19852,9.0
19853,5.0
19854,7.0
19855,2.0
19856,6.0
19857,2.0
19858,6.0
19859,7.0
19860,7.0
19861,8.0
19862,0.0
19863,5.0
19864,2.0
19865,7.0
19866,0.0
19867,2.0
19868,0.0
19869,2.0
19870,0.0
19871,2.0
19872,4.0
19873,2.0
19874,5.0
19875,9.0
19876,2.0
19877,3.0
19878,2.0
19879,7.0
19880,5.0
19881,1.0
19882,4.0
19883,2.0
19884,5.0
19885,6.0
19886,1.0
19887,9.0
19888,8.0
19889,8.0
19890,9.0
19891,4.0
19892,5.0
19893,5.0
19894,8.0
19895,8.0
19896,6.0
19897,0.0
19898,6.0
19899,5.0
19900,0.0
19901,0.0
19902,6.0
19903,9.0
19904,5.0
19905,4.0
19906,4.0
19907,1.0
19908,2.0
19909,2.0
19910,2.0
19911,1.0
19912,7.0
19913,7.0
19914,8.0
19915,0.0
19916,0.0
19917,1.0
19918,6.0
19919,5.0
19920,4.0
19921,2.0
19922,0.0
19923,2.0
19924,5.0
19925,7.0
19926,8.0
19927,5.0
19928,2.0
19929,4.0
19930,4.0
19931,9.0
19932,4.0
19933,4.0
19934,6.0
19935,6.0
19936,4.0
19937,0.0
19938,3.0
19939,9.0
19940,1.0
19941,3.0
19942,2.0
19943,4.0
19944,0.0
19945,0.0
19946,1.0
19947,1.0
19948,7.0
19949,6.0
19950,2.0
19951,5.0
19952,1.0
19953,2.0
19954,7.0
19955,5.0
19956,1.0
19957,8.0
19958,0.0
19959,1.0
19960,5.0
19961,7.0
19962,8.0
19963,5.0
19964,9.0
19965,1.0
19966,2.0
19967,7.0
19968,7.0
19969,0.0
19970,0.0
19971,1.0
19972,7.0
19973,3.0
19974,0.0
19975,3.0
19976,1.0
19977,4.0
19978,1.0
19979,3.0
19980,8.0
19981,3.0
19982,7.0
19983,3.0
19984,9.0
19985,1.0
19986,7.0
19987,7.0
19988,1.0
19989,2.0
19990,6.0
19991,5.0
19992,8.0
19993,0.0
19994,3.0
19995,2.0
19996,0.0
19997,6.0
19998,5.0
19999,4.0
20000,6.0
20001,7.0
20002,0.0
20003,3.0
20004,4.0
20005,6.0
20006,3.0
20007,5.0
20008,2.0
20009,7.0
20010,7.0
20011,5.0
20012,5.0
20013,4.0
20014,9.0
20015,0.0
20016,3.0
20017,1.0
20018,5.0
20019,3.0
20020,1.0
20021,2.0
20022,0.0
20023,2.0
20024,4.0
20025,8.0
20026,9.0
20027,4.0
20028,2.0
20029,9.0
20030,2.0
20031,5.0
20032,9.0
20033,5.0
20034,3.0
20035,4.0
20036,2.0
20037,6.0
20038,6.0
20039,5.0
20040,2.0
20041,9.0
20042,9.0
20043,7.0
20044,7.0
20045,7.0
20046,7.0
20047,4.0
20048,4.0
20049,8.0
20050,8.0
20051,7.0
20052,6.0
20053,9.0
20054,4.0
20055,4.0
20056,9.0
20057,0.0
20058,9.0
20059,6.0
20060,7.0
20061,2.0
20062,9.0
20063,4.0
20064,1.0
20065,9.0
20066,6.0
20067,7.0
20068,5.0
20069,7.0
20070,6.0
20071,0.0
20072,6.0
20073,9.0
20074,9.0
20075,9.0
20076,4.0
20077,2.0
20078,5.0
20079,5.0
20080,3.0
20081,0.0
20082,3.0
20083,6.0
20084,1.0
20085,8.0
20086,4.0
20087,6.0
20088,2.0
20089,7.0
20090,2.0
20091,7.0
20092,9.0
20093,9.0
20094,3.0
20095,4.0
20096,7.0
20097,1.0
20098,7.0
20099,6.0
20100,6.0
20101,1.0
20102,5.0
20103,0.0
20104,1.0
20105,3.0
20106,0.0
20107,1.0
20108,3.0
20109,2.0
20110,6.0
20111,5.0
20112,3.0
20113,4.0
20114,3.0
20115,9.0
20116,9.0
20117,3.0
20118,3.0
20119,0.0
20120,7.0
20121,5.0
20122,9.0
20123,6.0
20124,6.0
20125,4.0
20126,6.0
20127,9.0
20128,7.0
20129,3.0
20130,6.0
20131,1.0
20132,6.0
20133,8.0
20134,6.0
20135,7.0
20136,7.0
20137,1.0
20138,6.0
20139,0.0
20140,4.0
20141,2.0
20142,2.0
20143,5.0
20144,8.0
20145,9.0
20146,1.0
20147,9.0
20148,2.0
20149,3.0
20150,3.0
20151,7.0
20152,9.0
20153,1.0
20154,5.0
20155,7.0
20156,1.0
20157,8.0
20158,8.0
20159,5.0
20160,6.0
20161,7.0
20162,6.0
20163,0.0
20164,7.0
20165,6.0
20166,3.0
20167,1.0
20168,0.0
20169,7.0
20170,9.0
20171,5.0
20172,7.0
20173,8.0
20174,1.0
20175,0.0
20176,9.0
20177,9.0
20178,4.0
20179,0.0
20180,0.0
20181,7.0
20182,7.0
20183,4.0
20184,4.0
20185,7.0
20186,1.0
20187,5.0
20188,7.0
20189,1.0
20190,3.0
20191,3.0
20192,0.0
20193,0.0
20194,9.0
20195,1.0
20196,7.0
20197,0.0
20198,2.0
20199,0.0
20200,1.0
20201,5.0
20202,0.0
20203,3.0
20204,7.0
20205,9.0
20206,2.0
20207,4.0
20208,4.0
20209,9.0
20210,8.0
20211,2.0
20212,0.0
20213,4.0
20214,3.0
20215,6.0
20216,1.0
20217,9.0
20218,4.0
20219,8.0
20220,9.0
20221,6.0
20222,8.0
20223,9.0
20224,4.0
20225,9.0
20226,8.0
20227,8.0
20228,9.0
20229,2.0
20230,3.0
20231,8.0
20232,6.0
20233,5.0
20234,4.0
20235,5.0
20236,0.0
20237,1.0
20238,9.0
20239,0.0
20240,5.0
20241,8.0
20242,5.0
20243,1.0
20244,5.0
20245,4.0
20246,8.0
20247,2.0
20248,5.0
20249,9.0
20250,5.0
20251,1.0
20252,1.0
20253,8.0
20254,8.0
20255,0.0
20256,8.0
20257,4.0
20258,8.0
20259,9.0
20260,3.0
20261,2.0
20262,0.0
20263,2.0
20264,4.0
20265,4.0
20266,0.0
20267,6.0
20268,0.0
20269,1.0
20270,9.0
20271,9.0
20272,9.0
20273,4.0
20274,1.0
20275,4.0
20276,9.0
20277,1.0
20278,6.0
20279,5.0
20280,1.0
20281,1.0
20282,3.0
20283,1.0
20284,7.0
20285,4.0
20286,6.0
20287,3.0
20288,9.0
20289,5.0
20290,7.0
20291,7.0
20292,5.0
20293,4.0
20294,8.0
20295,5.0
20296,5.0
20297,2.0
20298,4.0
20299,8.0
20300,8.0
20301,3.0
20302,1.0
20303,1.0
20304,3.0
20305,2.0
20306,9.0
20307,0.0
20308,4.0
20309,9.0
20310,4.0
20311,9.0
20312,0.0
20313,5.0
20314,3.0
20315,1.0
20316,4.0
20317,2.0
20318,0.0
20319,4.0
20320,1.0
20321,0.0
20322,7.0
20323,1.0
20324,9.0
20325,4.0
20326,8.0
20327,1.0
20328,4.0
20329,7.0
20330,8.0
20331,8.0
20332,1.0
20333,5.0
20334,4.0
20335,3.0
20336,0.0
20337,5.0
20338,9.0
20339,5.0
20340,9.0
20341,5.0
20342,0.0
20343,9.0
20344,5.0
20345,1.0
20346,7.0
20347,8.0
20348,8.0
20349,7.0
20350,2.0
20351,1.0
20352,9.0
20353,9.0
20354,6.0
20355,3.0
20356,8.0
20357,8.0
20358,7.0
20359,9.0
20360,7.0
20361,6.0
20362,3.0
20363,3.0
20364,5.0
20365,3.0
20366,2.0
20367,0.0
20368,1.0
20369,8.0
20370,1.0
20371,1.0
20372,9.0
20373,1.0
20374,3.0
20375,0.0
20376,6.0
20377,2.0
20378,0.0
20379,0.0
20380,6.0
20381,9.0
20382,0.0
20383,1.0
20384,7.0
20385,3.0
20386,2.0
20387,6.0
20388,7.0
20389,7.0
20390,7.0
20391,7.0
20392,2.0
20393,2.0
20394,8.0
20395,1.0
20396,0.0
20397,9.0
20398,0.0
20399,2.0
20400,0.0
20401,7.0
20402,3.0
20403,7.0
20404,4.0
20405,5.0
20406,7.0
20407,5.0
20408,1.0
20409,1.0
20410,6.0
20411,7.0
20412,4.0
20413,7.0
20414,2.0
20415,6.0
20416,1.0
20417,0.0
20418,8.0
20419,2.0
20420,9.0
20421,8.0
20422,4.0
20423,5.0
20424,2.0
20425,6.0
20426,2.0
20427,1.0
20428,9.0
20429,3.0
20430,1.0
20431,1.0
20432,6.0
20433,3.0
20434,8.0
20435,3.0
20436,6.0
20437,7.0
20438,6.0
20439,0.0
20440,9.0
20441,6.0
20442,2.0
20443,9.0
20444,6.0
20445,0.0
20446,5.0
20447,8.0
20448,0.0
20449,1.0
20450,0.0
20451,8.0
20452,7.0
20453,2.0
20454,9.0
20455,6.0
20456,4.0
20457,0.0
20458,2.0
20459,4.0
20460,1.0
20461,2.0
20462,0.0
20463,1.0
20464,4.0
20465,7.0
20466,6.0
20467,6.0
20468,9.0
20469,1.0
20470,7.0
20471,0.0
20472,7.0
20473,1.0
20474,1.0
20475,8.0
20476,8.0
20477,5.0
20478,2.0
20479,9.0
20480,1.0
20481,2.0
20482,0.0
20483,0.0
20484,7.0
20485,5.0
20486,9.0
20487,0.0
20488,3.0
20489,2.0
20490,6.0
20491,7.0
20492,5.0
20493,3.0
20494,2.0
20495,1.0
20496,9.0
20497,4.0
20498,6.0
20499,5.0
20500,9.0
20501,1.0
20502,8.0
20503,8.0
20504,8.0
20505,1.0
20506,8.0
20507,8.0
20508,3.0
20509,4.0
20510,5.0
20511,5.0
20512,6.0
20513,2.0
20514,1.0
20515,8.0
20516,6.0
20517,4.0
20518,6.0
20519,3.0
20520,6.0
20521,8.0
20522,1.0
20523,5.0
20524,0.0
20525,5.0
20526,0.0
20527,0.0
20528,9.0
20529,8.0
20530,1.0
20531,9.0
20532,0.0
20533,8.0
20534,8.0
20535,4.0
20536,2.0
20537,5.0
20538,4.0
20539,3.0
20540,1.0
20541,4.0
20542,2.0
20543,3.0
20544,4.0
20545,5.0
20546,0.0
20547,0.0
20548,3.0
20549,0.0
20550,6.0
20551,6.0
20552,1.0
20553,9.0
20554,1.0
20555,4.0
20556,9.0
20557,8.0
20558,2.0
20559,0.0
20560,4.0
20561,1.0
20562,5.0
20563,6.0
20564,4.0
20565,9.0
20566,4.0
20567,1.0
20568,0.0
20569,4.0
20570,1.0
20571,7.0
20572,0.0
20573,7.0
20574,3.0
20575,6.0
20576,7.0
20577,9.0
20578,6.0
20579,2.0
20580,6.0
20581,8.0
20582,5.0
20583,0.0
20584,8.0
20585,3.0
20586,1.0
20587,0.0
20588,2.0
20589,2.0
20590,5.0
20591,5.0
20592,1.0
20593,8.0
20594,1.0
20595,9.0
20596,1.0
20597,6.0
20598,9.0
20599,9.0
20600,9.0
20601,3.0
20602,2.0
20603,0.0
20604,7.0
20605,3.0
20606,1.0
20607,6.0
20608,2.0
20609,3.0
20610,8.0
20611,5.0
20612,1.0
20613,6.0
20614,7.0
20615,9.0
20616,3.0
20617,9.0
20618,5.0
20619,5.0
20620,5.0
20621,4.0
20622,3.0
20623,9.0
20624,4.0
20625,0.0
20626,3.0
20627,7.0
20628,8.0
20629,5.0
20630,3.0
20631,1.0
20632,5.0
20633,0.0
20634,7.0
20635,9.0
20636,0.0
20637,4.0
20638,0.0
20639,0.0
20640,4.0
20641,8.0
20642,5.0
20643,1.0
20644,8.0
20645,9.0
20646,0.0
20647,0.0
20648,7.0
20649,4.0
20650,5.0
20651,8.0
20652,6.0
20653,9.0
20654,4.0
20655,7.0
20656,7.0
20657,1.0
20658,6.0
20659,8.0
20660,3.0
20661,4.0
20662,7.0
20663,6.0
20664,3.0
20665,0.0
20666,7.0
20667,9.0
20668,6.0
20669,5.0
20670,3.0
20671,9.0
20672,2.0
20673,3.0
20674,0.0
20675,1.0
20676,2.0
20677,8.0
20678,9.0
20679,8.0
20680,3.0
20681,9.0
20682,3.0
20683,3.0
20684,8.0
20685,9.0
20686,2.0
20687,7.0
20688,9.0
20689,2.0
20690,9.0
20691,7.0
20692,5.0
20693,2.0
20694,4.0
20695,8.0
20696,5.0
20697,7.0
20698,4.0
20699,5.0
20700,9.0
20701,4.0
20702,7.0
20703,5.0
20704,6.0
20705,0.0
20706,3.0
20707,6.0
20708,5.0
20709,0.0
20710,4.0
20711,8.0
20712,3.0
20713,9.0
20714,2.0
20715,7.0
20716,0.0
20717,7.0
20718,7.0
20719,3.0
20720,9.0
20721,3.0
20722,2.0
20723,0.0
20724,6.0
20725,2.0
20726,4.0
20727,0.0
20728,1.0
20729,4.0
20730,0.0
20731,6.0
20732,7.0
20733,0.0
20734,0.0
20735,5.0
20736,5.0
20737,2.0
20738,1.0
20739,3.0
20740,7.0
20741,1.0
20742,2.0
20743,6.0
20744,3.0
20745,8.0
20746,7.0
20747,0.0
20748,2.0
20749,9.0
20750,5.0
20751,4.0
20752,2.0
20753,3.0
20754,2.0
20755,8.0
20756,0.0
20757,0.0
20758,7.0
20759,7.0
20760,3.0
20761,3.0
20762,5.0
20763,8.0
20764,2.0
20765,7.0
20766,8.0
20767,9.0
20768,5.0
20769,1.0
20770,1.0
20771,3.0
20772,6.0
20773,1.0
20774,2.0
20775,7.0
20776,5.0
20777,2.0
20778,2.0
20779,1.0
20780,3.0
20781,7.0
20782,3.0
20783,7.0
20784,5.0
20785,6.0
20786,9.0
20787,7.0
20788,4.0
20789,9.0
20790,0.0
20791,8.0
20792,8.0
20793,6.0
20794,7.0
20795,1.0
20796,5.0
20797,7.0
20798,4.0
20799,9.0
20800,0.0
20801,9.0
20802,3.0
20803,6.0
20804,1.0
20805,7.0
20806,2.0
20807,4.0
20808,3.0
20809,3.0
20810,9.0
20811,7.0
20812,3.0
20813,6.0
20814,0.0
20815,0.0
20816,1.0
20817,3.0
20818,0.0
20819,5.0
20820,2.0
20821,8.0
20822,9.0
20823,7.0
20824,5.0
20825,2.0
20826,5.0
20827,8.0
20828,0.0
20829,9.0
20830,7.0
20831,6.0
20832,7.0
20833,6.0
20834,2.0
20835,3.0
20836,3.0
20837,7.0
20838,7.0
20839,3.0
20840,2.0
20841,0.0
20842,3.0
20843,4.0
20844,6.0
20845,8.0
20846,2.0
20847,9.0
